,id,coef_glmer.X.Intercept.,coef_glmer.PopLP,coef_glmer.RearingP,coef_glmer.PopLP.RearingP,theta_glmer,var_re.Family.(Intercept),estim_pop,se_pop,stat_pop_wald,pval_pop_wald,estim_rear,se_rear,stat_rear_wald,pval_rear_wald,estim_int,se_int,stat_int_wald,pval_int_wald,estim_simple_HPP_LPP,se_simple_HPP_LPP,stat_simple_HPP_LPP_wald,pval_simple_HPP_LPP_wald,estim_simple_HPNP_LPNP,se_simple_HPNP_LPNP,stat_simple_HPNP_LPNP_wald,pval_simple_HPNP_LPNP_wald,estim_simple_LPP_LPNP,se_simple_LPP_LPNP,stat_simple_LPP_LPNP_wald,pval_simple_LPP_LPNP_wald,estim_simple_HPP_HPNP,se_simple_HPP_HPNP,stat_simple_HPP_HPNP_wald,pval_simple_HPP_HPNP_wald,model_comp_stat.Chisq,model_comp_df.Df,model_comp_pval.Pr(>Chisq),conv_opt,conv_lme4,warn_flag,singular_fit,resid.1,resid.2,resid.3,resid.4,resid.5,resid.6,resid.7,resid.8,resid.9,resid.10,resid.11,resid.12,resid.13,resid.14,resid.15,resid.16,resid.17,resid.18,resid.19,resid.20,resid.21,resid.22,resid.23,resid.24,resid.25,resid.26,resid.27,resid.28,resid.29,resid.30,resid.31,resid.32,resid.33,resid.34,resid.35,resid.36
result.279,chr21_9415663_aripo,-0.872181151554691,-1.74199905629242,-1.02149264727468,1.18644019015356,106.657367655126,2.37874223109434,-1.14877896121564,0.980809120732092,-1.17125640140681,0.241495730457263,0.428272552197903,0.825832056172896,0.51859521436189,0.604043047028617,1.18644019015356,1.61754182669042,0.733483468913494,0.463263606759181,-1.74199905629242,1.18869674588001,-1.46546969387284,0.142792814933787,-0.555558866138866,1.34877495880642,-0.411898858672835,0.680413557380562,1.02149264727468,0.729687849468056,1.39990359990145,0.16154218790045,-0.164947542878875,1.46279649742904,-0.112761784136605,0.910219416885675,0,1,1,0,0,FALSE,FALSE,-0.380307368517659,-0.633604575108446,-0.633604575108446,0.847519345334639,-1.12123628142792,-0.380307368517659,1.16887403070929,-0.381145303901388,-0.265287361049354,1.22652798425718,-0.360300098332943,-0.331784827996178,-0.294466693015754,-0.271159600645963,-0.271159600645963,-0.294466693015754,-0.647618419411357,-0.672311300432256,-0.742711107899879,-0.265287361049354,-0.271159600645963,-0.294466693015754,-0.35501548257993,-0.478680471592208,-0.647618419411357,-1.18024615671049,0.336991420136231,0.696033014125659,0.844754689957291,-1.43654673486828,-0.649719601825229,-0.389986110185142,-0.478680471592208,-0.647618419411357,0.696762070386274,0.572429903934073
result.280,chr22_15338642_aripo,0.262364278996993,-1.76644151234502,-0.167053888287793,-19.1635061885857,0.134108874486362,0,-11.3481946066379,6318.36918006306,-0.001796063870792,0.998566949137746,9.74880698258064,6318.36918006306,0.001542930890038,0.998768919752912,-19.1635061885857,12636.7383601261,-0.001516491490324,0.998790015317058,-1.76644151234502,1.4666628904926,-1.20439504114796,0.228436927777723,-20.9299477009307,12636.7382750132,-0.001656277691714,0.99867848220559,0.167053888287793,1.28808298048951,0.129691868317605,0.896810216372251,19.3305600768735,12636.7382944779,0.001529711198128,0.998779467528538,8.76649153269682E-09,1,0.999925294432418,0,0,TRUE,TRUE,-0.771554660456266,-0.79723358008262,0.342034875450048,-0.79723358008262,-0.771554660456266,-0.771554660456266,1.07192672156674,-4.22990863775733E-05,-0.51196157973081,-4.22990863775733E-05,-4.22990863775733E-05,-0.51196157973081,-4.22990863775733E-05,-0.51196157973081,-0.51196157973081,-4.22990863775733E-05,-0.79723358008262,-0.51196157973081,-4.22990863775733E-05,-0.51196157973081,-0.51196157973081,-4.22990863775733E-05,-0.51196157973081,-0.771554660456266,-0.79723358008262,0.935022056393641,-0.771554660456266,0.723244144803895,-0.771554660456266,-0.79723358008262,-0.79723358008262,0.576400583407704,-0.771554660456266,-0.79723358008262,-0.771554660456266,0.487489501621694
result.281,chr22_4157579_aripo,-18.8926847143224,18.3049049297211,-6.67185323077228,6.41233292750026,0.134108874486362,0,21.5110713934712,56300.6111896054,0.000382075273056,0.999695148045981,3.46568676702215,56300.610914189,6.15568234651024E-05,0.999950884760976,6.41233292750026,112601.221828378,5.69472766225723E-05,0.999954562647228,18.3049049297211,4004.00291124011,0.004571651253883,0.99635236275309,24.7172378572213,112530.010130431,0.000219650187791,0.999824744507794,6.67185323077228,112601.221817601,5.92520500495085E-05,0.999952723704097,0.259520303272018,1.55790890440325,0.166582463543609,0.867698592948704,17.1417516069121,1,3.46912625924806E-05,0,0,TRUE,TRUE,-3.97416337248001E-06,-0.000111691631111,-0.000111691631111,-0.000111691631111,-3.97416337248001E-06,-3.97416337248001E-06,-0.662738496148498,-0.620193354989181,-0.662738496148498,-0.620193354989181,0.954200341922008,-0.662738496148498,-0.620193354989181,-0.662738496148498,1.16586200760897,-0.620193354989181,-0.000111691631111,-0.662738496148498,-0.620193354989181,-0.662738496148498,-0.662738496148498,-0.620193354989181,-0.662738496148498,-3.97416337248001E-06,-0.000111691631111,-3.97416337248001E-06,-3.97416337248001E-06,-0.000111691631111,-3.97416337248001E-06,-0.000111691631111,-0.000111691631111,-3.97416337248001E-06,-3.97416337248001E-06,-0.000111691631111,-3.97416337248001E-06,-0.000111691631111
result.282,chr3_22860168_aripo,0.99325229889012,-0.705570582867166,-0.730888354974893,-1.50270327461978,0.06550159758714,0,-1.45692222017706,1.42547414637277,-1.02206148311024,0.306751801586309,1.48223999228478,1.42547798495084,1.03981963098217,0.29842370688679,-1.50270327461978,2.85093307537523,-0.52709173975331,0.598129882665475,-0.705570582867166,1.82847355013605,-0.38587956758503,0.699585863593548,-2.20827385748695,2.1873607979804,-1.00956086418201,0.312705727634194,0.730888354974893,1.77969743083309,0.410681244076843,0.681306281697337,2.23359162959468,2.22723185276687,1.00285546240725,0.315930604193559,150.48938754579,1,1.35516565157779E-34,52,0,TRUE,TRUE,0.92279912733701,-0.700237309701652,0.667706823147356,0.423776998956943,-0.630779836485182,-0.630779836485182,0.808401848832845,-0.389352264742894,-0.633279334182988,-0.389352264742894,-0.389352264742894,-0.633279334182988,0.643546095722009,-0.633279334182988,-0.633279334182988,-0.389352264742894,-0.700237309701652,-0.06842647977518,-0.389352264742894,-0.633279334182988,-0.633279334182988,-0.389352264742894,-0.633279334182988,-0.630779836485182,-0.700237309701652,-0.630779836485182,-0.630779836485182,-0.700237309701652,-0.630779836485182,-0.700237309701652,-0.700237309701652,-0.630779836485182,-0.630779836485182,-0.700237309701652,-0.630779836485182,-0.700237309701652
result.283,chr3_22860173_aripo,-2.79970567925897,1.66853614386216,-18.572103927143,-1.4961723381698,40416.4276878347,1.34487478557457,0.920449974777264,8571.71652533525,0.000107382222925,0.999914321382388,19.3201900962279,8571.71650982111,0.002253946461492,0.998201612440216,-1.4961723381698,17143.4330181736,-8.72737879620562E-05,0.999930365592111,1.66853614386216,1.35677500556821,1.22978101528587,0.218779119284623,0.172363805692366,17143.4329807327,1.00542176054284E-05,0.999991977895002,18.572103927143,11636.1423453297,0.001596070534029,0.998726520503632,20.0682762653128,12589.5785073611,0.001594038772114,0.998728141613032,0.36440510448508,1,0.546069873474435,0,-1,TRUE,TRUE,-2.69613469098363E-05,-0.2913552729225,-0.447199252262311,-0.335814792460658,-3.1276080625751E-05,-4.14014697350161E-05,0.860953982035555,-3.51915680404106E-05,-0.671027643463294,-3.38925355197657E-05,-3.01064647801941E-05,-0.685813618700493,-2.95042746510969E-05,-0.671027643443233,-0.671027643443233,-2.95042746510969E-05,-0.2913552729225,0.573612212290194,-8.19860539305413E-05,0.573612212801794,-0.671027643443233,-2.95042746510969E-05,-0.685813618857521,-3.24035062463291E-05,-0.2913552729225,-5.60445126792025E-05,-5.60445126792025E-05,1.32892287094669,-3.1276080625751E-05,-0.335814792353763,-0.335814792460658,-3.1276080625751E-05,-3.24035062463291E-05,-0.2913552729225,-3.24035062463291E-05,-0.447199252402785
result.284,chr3_22860208_aripo,-1.60943804774284,0.105360584856981,-20.1638364588667,21.1082978828809,12130.0094091988,0,10.6595095262974,8452.33048797852,0.001261132600229,0.998993762035882,9.60968751742627,8452.33048797851,0.001136927564663,0.999092863244832,21.1082978828809,16904.660975957,0.001248667329851,0.999003707874831,0.105360584856981,1.0000087523339,0.105359662714033,0.916090422355154,21.2136584677378,16904.6609463789,0.001254899967235,0.998998734953585,20.1638364588667,16904.6609537732,0.001192797448822,0.999048285557097,-0.944461424014154,0.866037551402712,-1.09055481772634,0.275468819902541,0.000153463843162,1,0.990116017029051,52,0,TRUE,TRUE,-2.64119559115498E-05,-0.632452882280695,-0.632452882280695,-0.632452882280695,-2.64119559115498E-05,-2.64119559115498E-05,-0.666663591319501,0.511931433521327,-0.666663591319501,-1.06903224352399,-1.06903224352399,1.20521760342156,-1.06903224352399,-0.666663591319501,-0.666663591319501,0.511931433521327,2.36855942939034,-0.666663591319501,0.511931433521327,-0.666663591319501,-0.666663591319501,0.511931433521327,1.20521760342156,-2.64119559115498E-05,-0.632452882280695,-2.64119559115498E-05,-2.64119559115498E-05,-0.632452882280695,-2.64119559115498E-05,-0.632452882280695,-0.632452882280695,-2.64119559115498E-05,-2.64119559115498E-05,-0.632452882280695,-2.64119559115498E-05,-0.632452882280695
result.285,chr3_22860209_aripo,1.50347972470872,-0.599143577606836,-0.93156541297909,1.46934942253085,451.560555512147,1.15288068978619,0.135531133658588,0.216096563850247,0.627178568894364,0.530542189669557,0.196890701713666,0.17875621794827,1.10144812848213,0.270701668499241,1.46934942253085,0.364925604466972,4.02643553794218,5.662875464199E-05,-0.599143577606836,0.244930421806532,-2.44617868694193,0.014437942502136,0.870205844924011,0.31621177506101,2.75197166442051,0.005923764625385,0.93156541297909,0.239792404410204,3.88488290640555,0.000102379219368,-0.537784009551757,0.270171282884219,-1.99052987353294,0.046532596561077,0,1,1,0,0,FALSE,FALSE,-2.58200740018917,-4.10223059523683,2.01134757597963,0.487658435234983,-1.56156744944458,-1.21291672353568,-0.280269092411817,-0.019905623545899,4.35492595029746,1.671181284675,-1.31722383114643,-1.00685748841502,-2.05455976334911,-1.57091033214169,-2.77836941127646,-3.63003569703797,0.728241336013953,1.62245216310556,0.394122760994646,-2.76386369492914,-3.38868197731761,1.21307225921867,0.377976949258834,-1.22304449742346,1.57157599785254,3.74809685300867,-3.84523294108943,-0.91795959442763,1.28293334377791,-3.65081664481736,-1.38606480588162,-0.870235172395825,-1.22304449742346,3.4005886572584,0.43857670937936,-2.38137728353583
result.286,chr3_22860219_aripo,-0.824712282413132,-19.8928341444811,-0.494622198740246,19.7345127377803,29.9743234747513,0.277208242179091,-10.0255777755909,5154.26168619653,-0.001945104534067,0.998448032101747,-9.37263417014991,5154.2616843506,-0.001818424198098,0.99854910820695,19.7345127377803,10308.5233687114,0.001914387932386,0.998472540358355,-19.8928341444811,10308.5233227229,-0.001929746242183,0.998460286222723,-0.158321406700743,0.993025943600632,-0.15943330355165,0.873327502035296,0.494622198740246,0.785374446195808,0.629791561383355,0.528830967475222,-19.2398905390401,10308.5233387887,-0.001866406070659,0.998510824276616,0,1,1,0,-1,TRUE,TRUE,-0.672263113784602,-0.859852066009836,-0.859852066009836,-0.85985206609679,-0.672263113852744,-0.672263113784602,-4.35415296250706E-05,-0.654660631414286,-4.13132523028708E-05,1.0274872520985,1.04791849380362,-4.95228799917163E-05,-0.623709622468392,-4.14761273026532E-05,-5.78828208507202E-05,-0.869099595859266,0.658928324048634,-4.24982379444111E-05,-0.654660631333337,-4.13132523028708E-05,-4.65891574193445E-05,-0.700301735507649,-4.48493763380759E-05,0.946345264067814,-0.86321967584642,0.924758974664971,-0.812449218791679,0.546337875693434,0.916329748197377,-1.04466387726331,-0.85985206609679,-0.672263113852744,-0.705057337271842,1.94297087134609,-0.705057337271842,-0.884355904567528
result.287,chr3_22860220_aripo,2.04120150684787,-0.079531546496961,-0.976479474797155,1.16323146288899,0.519278963585013,0,0.502084184947533,0.488361286559568,1.02809988990864,0.303902842428918,0.394863743352661,0.48836136832066,0.808548277908403,0.418775025754192,1.16323146288899,0.976723728335722,1.19095239435932,0.233672274116767,-0.079531546496961,0.659665014365059,-0.120563535681079,0.904036752412389,1.08369991639203,0.720298675543691,1.50451465924748,0.132448901715117,0.976479474797155,0.657737201144864,1.4846042965146,0.137648676659288,-0.186751988091833,0.7220595869547,-0.258637917792163,0.795914624245506,0,1,1,0,0,TRUE,TRUE,0.402255530117037,0.335522145153846,0.465468302782829,-0.560919731598292,-1.39908023303371,-0.579175730878869,-0.518409391156702,-0.468960294798698,0.975020530912336,0.110871273529079,0.645661068941204,0.534357036340481,-1.72421843612478,-1.67065457519614,0.252314815274039,-1.72421843612478,0.40206323905406,-0.518409391156702,-0.136795643982258,-1.67065457519614,-1.67065457519614,0.694220777123957,0.400732423125099,0.696982225189542,-0.408431592267755,-1.39908023303371,-1.39908023303371,0.526106932057476,0.402255530117037,-1.69359598564256,-1.69359598564256,-1.39908023303371,1.16085118190022,0.584283533443547,-1.39908023303371,-1.69359598564256
result.288,chr3_22860223_aripo,2.31253542702522,0.286030553972757,-0.071825761382577,-0.267957751846004,0.596104391833207,0,0.152051678049755,0.448688868447516,0.338879987319187,0.73470014115927,0.205804637305579,0.448688527474452,0.458680409022263,0.646463684537711,-0.267957751846004,0.897377126037206,-0.298601049738473,0.76524446439348,0.286030553972757,0.610176784168328,0.468766694168178,0.639236408921676,0.018072802126753,0.658004974576044,0.027466056982924,0.978088012231701,0.071825761382577,0.596698643079206,0.120371920090059,0.904188534163959,0.339783513228581,0.670250976790946,0.506949672576995,0.612190131423976,233.02794023442,1,1.30321976811548E-52,52,0,TRUE,TRUE,0.12103085354557,0.198117376495949,0.532320956358533,-0.745770345981677,-1.83343237733215,-0.89988881141211,-0.533519810451105,-0.435598004176835,0.561778132101178,-1.83895263569826,0.68103695980209,0.277893517337846,-1.83895263569826,-0.533519810451105,0.364945146727839,-1.83895263569826,0.318692455104738,-0.635763150089694,0.242334848665267,-1.94075553974957,0.406504156432091,0.985309880538454,0.135560432319458,0.191014489136414,-0.35750123619479,0.964536007247454,-1.83343237733215,0.762964260182253,-0.311147211216848,-1.8553080451939,-1.8553080451939,-1.83343237733215,0.548199915336607,0.62862419335278,0.548199915336607,-1.8553080451939
result.289,chr3_22860224_aripo,-0.105360665935975,0.547193699383544,-22.3653819446055,21.9235488376057,0.284427381016942,0,11.5089681181864,418.047445474668,0.027530291699591,0.978036779716398,11.4036075258027,418.04687257309,0.027278298855851,0.978237765431474,21.9235488376057,836.0928623153,0.026221428056323,0.979080724640085,0.547193699383544,0.961648592136721,0.569016274612033,0.569345095473375,22.4707425369893,836.093323603933,0.026875878448748,0.97855873277591,22.3653819446055,836.092641606771,0.026749884919002,0.978659224938049,0.441833106999812,1.0522331441671,0.419900389423246,0.674558223269552,7.92039145380841E-08,1,0.999775449834753,52,0,TRUE,TRUE,-1.86661718247915E-05,-0.900828593709181,0.723910192003396,-0.900828593709181,-1.86661718247915E-05,-1.86661718247915E-05,-1.03056833522631,-0.926066895365773,0.725138139045184,-0.926066895365773,-0.926066895365773,0.129400112505881,-0.926066895365773,-1.03056833522631,0.725138139045184,-0.926066895365773,-0.900828593709181,-1.03056833522631,3.22587390466002E-08,-1.03056833522631,0.129400112505881,1.24288665560423,-1.03056833522631,-1.86661718247915E-05,0.050061953940153,-1.86661718247915E-05,-1.86661718247915E-05,-0.900828593709181,-1.86661718247915E-05,-0.900828593709181,-0.900828593709181,-1.86661718247915E-05,-1.86661718247915E-05,1.15853840150388,-1.86661718247915E-05,-0.900828593709181
result.290,chr3_22860239_aripo,2.531601219218E-08,0.635988715970626,1.06471072753863,-0.702170590286982,1.64773287484239,0,0.284903420827135,0.361057026622955,0.789081501866612,0.430064372764892,-0.713625432395138,0.361057013414892,-1.97648960103458,0.048099352368431,-0.702170590286982,0.722114163614315,-0.972381689305869,0.330860697840758,0.635988715970626,0.535673171317381,1.18727005574414,0.235121115472611,-0.066181874316356,0.484255138459675,-0.136667366146838,0.891293725485481,-1.06471072753863,0.505827668298642,-2.10488827374706,0.035301034672271,-0.362540137251647,0.5153514689044,-0.7034813309495,0.481755837203665,0,1,1,52,0,TRUE,TRUE,0.354661247609836,-1.2502202727355,-1.2502202727355,1.16676480759666,-1.82911203092532,-0.35009104857289,0.05437479338484,-1.79115885247531,1.15916829568858,0.103698947046746,0.96475714258053,-1.58650031019102,-1.79115885247531,-1.58650031019102,1.15916829568858,0.71215631848343,1.16676480759666,-0.510775342776615,0.71215631848343,0.05437479338484,0.05437479338484,-1.79115885247531,-1.58650031019102,-0.35009104857289,-1.40800871942704E-08,1.31289246278489,-1.82911203092532,-1.2502202727355,-0.35009104857289,-1.2502202727355,-1.2502202727355,0.035019328092781,0.035019328092781,0.65962581851826,0.632208483736398,-1.40800871942704E-08
result.291,chr3_22860240_aripo,-4.79651264334044E-06,0.200678299734416,0.530635249863986,0.095367334301227,0.49300504879758,0,0.248361966885029,0.555213951532572,0.447326595809541,0.65463926685051,-0.5783189170146,0.555214010689831,-1.04161441512627,0.29759048270048,0.095367334301227,1.11042652082499,0.085883516390058,0.931559015105657,0.200678299734416,0.786841857358054,0.25504273553548,0.798690092171002,0.296045634035643,0.783535885928588,0.377832897448969,0.705554733474898,-0.530635249863986,0.75133047580844,-0.706260782637649,0.480025977073178,-0.626002584165213,0.81764982757277,-0.76561207873489,0.443907155288812,0,1,1,0,0,TRUE,TRUE,0.394952675766476,-1.04523796822434,-1.04523796822434,0.808560763778426,-1.21310769054183,-1.21310769054183,0.324684343163193,-1.30576885213627,1.14049140041289,0.182750101540198,0.583773198396801,-1.10875654553442,-1.30576885213627,-1.10875654553442,0.647362962166514,0.398579949850974,0.808560763778426,-0.113938038981982,0.398579949850974,-1.10875654553442,-1.10875654553442,-1.30576885213627,-1.10875654553442,0.103869440954265,-1.04523796822434,1.47609598147491,-1.21310769054183,-1.04523796822434,-1.21310769054183,-1.04523796822434,-1.04523796822434,-1.21310769054183,0.394952675766476,2.75625520289051E-06,-1.21310769054183,0.808560763778426
result.292,chr3_22860247_aripo,-1.60943811131594,0.10536077726218,-8.24801156563123E-07,0.25131407403313,15242.8973434874,0,0.231017814278745,0.702396421613183,0.328899474954855,0.742231671182117,-0.125656212215409,0.698291162259782,-0.179948163469182,0.857193263328678,0.25131407403313,1.37392035024385,0.182917498811723,0.854862752476641,0.10536077726218,0.978367652672097,0.107690372810692,0.914241306483692,0.35667485129531,0.986583380562427,0.361525298644275,0.717706796439833,8.24801156563123E-07,0.96874203903932,8.51414642210696E-07,0.999999320669402,-0.251313249231974,0.990246696932266,-0.253788525637631,0.799658938507016,0.000195931192138,1,0.988831941757604,52,0,TRUE,TRUE,1.27233465615654,-0.632453394565161,1.27233413755589,-0.632453394565161,-0.632453133746088,-0.632453133746088,-0.66666425780221,-0.755924981830111,1.20522174520427,-0.755924981830111,1.03774882929196,-0.66666425780221,-0.755924981830111,-0.66666425780221,-0.66666425780221,-0.755924981830111,-0.632453394565161,-0.66666425780221,1.03774882929196,-0.66666425780221,1.20522174520427,-0.755924981830111,-0.66666425780221,-0.632453133746088,-0.632453394565161,-0.632453133746088,-0.632453133746088,-0.632453394565161,-0.632453133746088,-0.632453394565161,-0.632453394565161,-0.632453133746088,1.27233465615654,-0.632453394565161,-0.632453133746088,1.27233413755589
result.293,chr3_22860360_aripo,-4.97060555588111,-1.77707797269336,-2.90556373692377,3.85557882700452,33122.5437345543,32.6308330458218,0.150711440808902,1.53004415038567,0.098501367278136,0.921534186309921,0.977774323421508,1.36217600813109,0.717803218956278,0.472878628323094,3.85557882700452,2.7315010065271,1.41152385365825,0.158090207184062,-1.77707797269336,1.08530608195081,-1.63739796749237,0.101547342635632,2.07850085431116,2.68974530152367,0.772750064154307,0.439670311500557,2.90556373692377,2.6230437336518,1.10770693589567,0.26798840296889,-0.950015090080751,0.749157793749207,-1.26811080123233,0.204758384796322,2.46818538596715,1,0.116171975249323,0,0,FALSE,FALSE,-0.024662124589074,-0.10543034221498,0.519395889777594,-0.106793564555661,-0.024981007725196,-0.655527368224774,-0.045590040549911,-0.074460262806961,-0.043358879661804,-0.068395081285606,0.16590849361263,-0.114787232970169,-0.067862943606778,-0.042202632631435,1.72367131342504,-0.6868981965584,-0.102618841411795,-0.043536614142385,-0.0733099847378,-1.15248936289739,-0.042202632631435,-0.067862943606778,-0.047561957020105,0.191223152203988,-0.102618841411795,-0.024875741434896,-0.024875741434896,-0.106343552257745,-0.024192689340758,-0.103423512461117,-0.106793564555661,-0.024981007725196,-0.027388544961726,-1.03868965033788,-0.027388544961726,-0.105862516762777
result.294,chr3_22860367_aripo,-0.223143106266708,1.24479457511651,-0.980830199065633,0.652325894256314,0.120025534457361,0,1.57095752224466,1.04307414111606,1.50608423727558,0.132045550512423,0.654667251937476,1.04307367193358,0.627632802507517,0.530244514955416,0.652325894256314,2.08613621516658,0.312695733631289,0.754511837214842,1.24479457511651,1.38703499739553,0.897450012042872,0.369478835960562,1.89712046937282,1.55824369013475,1.21747354498112,0.223424095934273,0.980830199065633,1.45760776043489,0.67290407315957,0.501008320720596,0.328504304809319,1.49243664555543,0.220112730270746,0.825783360610112,0,1,1,52,0,TRUE,TRUE,1.14125182958949,0.72243302037674,-0.699221971142755,-0.699221971142755,-0.548352553760961,-0.548352553760961,-0.874255999630352,-0.20743653912666,-0.874255999630352,0.915866388773959,-0.830241878452457,-0.874255999630352,-0.830241878452457,0.372037456805673,0.372037456805673,-0.830241878452457,-0.699221971142755,-0.874255999630352,-0.830241878452457,-0.874255999630352,-0.874255999630352,-0.830241878452457,0.607509275691257,-0.548352553760961,0.72243302037674,-0.548352553760961,-0.548352553760961,-0.699221971142755,-0.548352553760961,-0.699221971142755,-0.699221971142755,-0.548352553760961,-0.548352553760961,-0.699221971142755,-0.548352553760961,-0.699221971142755
result.295,chr3_22860368_aripo,-1.29071875162691,-1.90628590455867,-2.78533333546511,4.35022130870138,9744.96049852864,7.14810608936263,0.26882474979202,0.720011616114336,0.373361684416674,0.708879272458975,0.610222681114417,0.643641842895681,0.948078015514165,0.343089739263131,4.35022130870138,1.2995847393065,3.34739334583352,0.000815753709102,-1.90628590455867,0.71031953649299,-2.68370192092764,0.007281199178723,2.44393540414271,1.17334558339592,2.08287774610224,0.037262368565272,2.78533333546511,1.07901043407005,2.58137757292928,0.009840688822292,-1.56488797323627,0.713264589293089,-2.19397962092472,0.028236874649717,0.336536358191495,1,0.561835357414319,0,0,FALSE,FALSE,-0.115467469799343,-0.464821244320357,0.572518008222446,-0.47949922109779,-0.119113684551247,-0.687197642561592,-1.25927971950003,-0.441437683682732,-0.179201759316976,-0.855406387626116,-0.424021836244705,-0.193900044523918,-0.351249903160164,-0.160622229936524,0.787696850818248,-0.078005094505147,-0.416629053787882,-0.181465256724485,0.591076646095743,-1.06649955770344,-0.160622229936524,-0.351249903160164,0.326422933771669,-0.174494072104062,-0.416629053787882,-0.712512356650013,-0.712512356650013,0.422540291035529,2.22761619963885,-1.01462240722725,-0.47949922109779,-0.119113684551247,-0.174494072104062,-0.10547728854009,-0.174494072104062,-0.470692373216342
result.296,chr3_22860369_aripo,-20.4019198443476,18.3577137088591,16.6563881727899,-16.4399599097634,89298.9277527975,8.31114961809692,10.1377337539774,1.72449529142848,5.87866711168564,4.13583143301043E-09,-8.43640821790821,1.21789151154234,-6.92706052875294,4.29674775714906E-12,-16.4399599097634,2.43899814886738,-6.74045608332987,1.57890223276004E-11,18.3577137088591,2.47767975718932,7.40923586092663,1.27029210523181E-13,1.91775379909567,1.66830064023891,1.14952530307789,0.25033943926835,-16.6563881727899,2.38486475990092,-6.98420659018078,2.86470261474191E-12,-0.216428263026518,0.50328474032674,-0.430031442809114,0.667172768990923,3.65293707854608,1,0.055970427681866,0,0,FALSE,FALSE,-0.156375587133791,-3.77841348926123E-05,-3.77841348926123E-05,-4.81655102804131E-05,-0.200023001586944,-0.156375587133791,-0.317864968415446,-0.403975165050977,-0.366106157120452,-0.392675023517434,0.658252493932746,-0.590319298857703,-0.354192574572506,-0.317864968041167,0.02620592668468,0.170386861776154,-0.000130128424042,-0.378106482236068,-0.354192574964379,-0.366106157120452,1.13172523237169,-1.40488956761799,0.182461476852073,-0.200023002379987,-3.27220206770202E-05,-0.187745270886619,-0.187745270886619,-4.54108785847873E-05,-0.15052145645044,-3.61755549893091E-05,-4.81655102804131E-05,-0.200023001586944,-0.200023002379987,-0.000250908341427,0.344689380633534,-3.8819508370348E-05
result.297,chr3_22860373_aripo,-3.24155436183626,1.45312157831678,-14.8960409516947,16.0037872040946,101.035862412152,1.79373701123538,9.45501518036408,70.089649843544,0.134898878814059,0.892691826025431,6.89414734964735,70.082594486769,0.098371748365408,0.921637107389157,16.0037872040946,140.163745635851,0.114179220393217,0.909095723895211,1.45312157831678,1.13683201727881,1.27822013827079,0.201171817389959,17.4569087824114,140.166912781446,0.124543720311732,0.900884786021481,14.8960409516947,140.162461096223,0.106276964853438,0.915362607453631,-1.10774625239995,0.749929849561165,-1.47713316525294,0.139639944916985,0,1,1,0,0,FALSE,FALSE,-0.000478321270813,-0.820336842754364,-0.243157298208463,-0.270597208336585,-0.000157662481326,-0.000141672304289,-0.653596644704632,0.253231942337685,1.12132458918719,-0.760622816239993,-1.13773578463218,1.225588996299,-0.723103570172573,-0.415761800349122,-0.415761800349122,-0.723103570172573,1.07860959140819,-0.502718211778607,0.404003003035956,-0.502718208243756,-1.51016820427348,0.754294671689081,-0.513653277396589,-0.000162924439486,-0.201082557733594,-0.000157662481326,-0.000157662481326,-0.270597205506557,-0.000123242608989,-0.211529455673677,-0.270597208336585,-0.000157662481326,-0.000162924439486,-0.201082557733594,-0.000162924439486,-0.24315729991897
result.298,chr3_22860374_aripo,1.0986127521467,0.980828563914517,-0.762140752477605,0.450361535476465,0.193626589739998,0,1.20600933165275,0.788604150149401,1.52929620193385,0.126191030765654,0.536959984739372,0.788604052141659,0.680899347753944,0.495935180834165,0.450361535476465,1.57719612076359,0.285545677894785,0.7752261144312,0.980828563914517,1.06653812205185,0.919637604727677,0.357762168638329,1.43119009939098,1.16192222078403,1.23174346250582,0.218044928851512,0.762140752477605,1.06661057771926,0.714544528620086,0.474890531846275,0.31177921700114,1.16185557591369,0.268345931684283,0.788433053858341,0,1,1,52,0,TRUE,TRUE,0.364382100092069,0.423283751002074,-1.04185576510301,-1.04185576510301,-0.903474480310847,-0.903474480310847,-1.20429768883203,-0.582786275518426,-1.20429768883203,-1.15452547843815,-1.15452547843815,0.146385725072223,-1.15452547843815,0.052260850659243,0.268795864721851,0.305631910956094,0.646449184787745,-1.20429768883203,0.399163460967338,-1.20429768883203,0.375529958381496,0.524022439830446,0.500929538082674,-0.903474480310847,-1.04185576510301,-0.903474480310847,-0.903474480310847,-1.04185576510301,-0.903474480310847,-1.04185576510301,-1.04185576510301,-0.903474480310847,1.30809491859122,-1.04185576510301,-0.903474480310847,0.832117467539464
